user_id,submission_count,problem_solved,contribution,country,follower_count,last_online_time_seconds,max_rating,rating,rank,registration_time_seconds,user_attempts_median,user_attempts_min,user_attempts_max,user_attempts_count,user_attempts_iqr
user_3394,100,77,0,India,1,1505581548,304.759,249.713,beginner,1467547404,1.0,1.0,6.0,44.0,0.0
user_3395,36,35,0,None,1,1498939621,579.989,579.989,advanced,1484077450,1.0,1.0,4.0,19.0,0.0
user_3396,18,11,0,Swaziland,2,1505557764,319.381,304.759,beginner,1483124506,2.0,1.0,3.0,9.0,0.0
user_3397,2436,2215,27,None,263,1505582169,536.411,440.654,intermediate,1324129243,1.0,1.0,4.0,43.0,0.0
user_3398,126,79,0,Russia,9,1505479577,358.945,328.842,intermediate,1475513065,1.0,1.0,4.0,35.0,0.0
user_3399,13,7,0,None,0,1486904276,304.186,292.718,beginner,1477835782,2.0,1.0,5.0,7.0,0.0
user_34,101,69,0,United States,1,1500218327,336.583,303.039,beginner,1473554130,2.0,1.0,5.0,25.0,0.0
user_340,213,203,0,None,1,1486726819,489.392,482.51099999999997,advanced,1342716932,1.0,1.0,5.0,74.0,0.0
user_3400,187,158,0,India,18,1505593662,315.367,241.112,beginner,1443560009,2.0,1.0,6.0,56.0,0.0
user_3401,145,118,0,Bangladesh,26,1503329443,307.053,187.787,beginner,1460227842,1.0,1.0,5.0,56.0,0.0
user_3402,631,594,11,India,39,1505574473,463.589,429.186,intermediate,1448968123,2.0,1.0,4.0,59.0,0.0
user_3403,206,176,0,None,3,1498408102,309.92,282.397,beginner,1444601366,2.0,1.0,6.0,43.0,0.0
user_3404,44,30,-1,None,4,1505023487,306.76599999999996,209.28900000000002,beginner,1469254573,2.0,1.0,6.0,24.0,0.0
user_3405,125,105,0,None,15,1494274739,327.695,272.649,beginner,1426596754,1.0,1.0,6.0,60.0,0.0
user_3406,17,13,0,None,1,1505009166,307.339,238.245,beginner,1475303554,2.0,1.0,5.0,11.0,0.0
user_3407,287,233,0,India,35,1505131092,344.61,300.459,beginner,1463000924,2.0,1.0,6.0,46.0,0.0
user_3408,100,91,0,India,11,1504376545,309.633,265.195,beginner,1470912398,2.0,1.0,4.0,56.0,0.0
user_3409,567,493,0,Egypt,51,1505527734,369.55300000000005,339.45,intermediate,1408999722,1.0,1.0,4.0,48.0,0.0
user_341,261,249,0,None,15,1499162321,489.392,459.289,advanced,1441201046,2.0,1.0,6.0,48.0,0.0
user_3410,471,420,0,Russia,18,1505566098,450.975,431.19300000000004,intermediate,1457329646,1.0,1.0,6.0,63.0,0.0
user_3411,734,662,1,Russia,57,1505294775,476.491,476.491,advanced,1385801412,1.0,1.0,6.0,77.0,0.0
user_3412,38,30,0,India,6,1504292278,346.33,310.493,beginner,1455272081,1.0,1.0,3.0,21.0,0.0
user_3413,47,44,-2,None,0,1501611302,401.663,401.663,intermediate,1446829572,2.0,1.0,6.0,29.0,0.0
user_3414,37,33,0,None,0,1505393271,304.186,304.186,beginner,1459494732,1.0,1.0,5.0,23.0,0.0
user_3415,64,57,0,None,5,1505581874,352.63800000000003,262.041,beginner,1476023283,1.5,1.0,4.0,38.0,0.0
user_3416,192,184,0,None,1,1505567243,337.44300000000004,280.96299999999997,beginner,1461075551,2.0,1.0,6.0,61.0,0.0
user_3417,1870,1699,54,Belarus,382,1505567425,563.073,486.23900000000003,advanced,1355843405,1.0,1.0,6.0,41.0,0.0
user_3418,390,260,0,None,0,1491833731,320.241,314.507,intermediate,1471695061,1.0,1.0,6.0,12.0,0.0
user_3419,15,9,0,None,0,1494516584,347.764,275.51599999999996,beginner,1483288744,2.5,1.0,3.0,4.0,0.014999999999999902
user_342,134,120,0,Bangladesh,10,1505581873,306.193,256.02099999999996,beginner,1476709766,2.0,1.0,6.0,51.0,0.0
user_3420,89,67,0,None,30,1484245975,504.587,504.587,advanced,1426431349,1.0,1.0,4.0,48.0,0.0
user_3421,2068,1932,69,Belarus,743,1505581861,663.704,575.975,advanced,1328007434,1.0,1.0,6.0,68.0,0.0
user_3422,3,1,0,None,1,1503347260,304.186,304.186,beginner,1484235317,2.0,2.0,2.0,1.0,0.0
user_3423,38,24,-3,Russia,2,1505417154,332.569,243.69299999999998,beginner,1458389682,1.0,1.0,4.0,17.0,0.0
user_3424,125,107,-2,India,40,1505567491,355.505,349.48400000000004,intermediate,1449926697,2.0,1.0,6.0,39.0,0.0
user_3425,223,217,0,Japan,29,1505463792,502.29400000000004,502.29400000000004,advanced,1444088848,1.0,1.0,6.0,49.0,0.0
user_3426,329,273,0,India,18,1505578783,369.55300000000005,369.55300000000005,intermediate,1459619049,1.0,1.0,6.0,42.0,0.0
user_3427,7,2,0,None,0,1495646317,304.186,274.943,beginner,1472275960,1.45,1.01,4.98,44.01,0.0
user_3428,792,735,7,Kazakhstan,64,1505543091,355.218,283.257,beginner,1454728366,2.0,1.0,6.0,30.0,0.0
user_3429,97,65,-9,None,10,1504702993,305.33299999999997,110.665,beginner,1474029441,1.0,1.0,6.0,48.0,0.0
user_343,435,388,0,India,61,1505053232,494.26599999999996,485.952,advanced,1448379751,1.0,1.0,6.0,47.0,0.0
user_3430,402,349,21,Russia,22,1505581791,430.906,417.144,intermediate,1331658494,1.0,1.0,5.0,71.0,0.0
user_3431,1048,796,11,Bangladesh,497,1502988518,418.57800000000003,351.491,intermediate,1326079456,1.0,1.0,4.0,44.0,0.0
user_3432,381,313,0,Kyrgyzstan,50,1504498446,388.475,324.255,intermediate,1296129921,1.0,1.0,6.0,40.0,0.0
user_3433,940,904,0,Iran,30,1505576799,381.594,334.57599999999996,intermediate,1422215622,3.0,1.0,6.0,27.0,0.0
user_3434,373,295,0,None,8,1505565804,315.08,248.567,beginner,1410457523,2.0,1.0,4.0,44.0,0.0
user_3435,107,83,0,None,8,1505164071,313.36,136.468,beginner,1474567344,2.0,1.0,6.0,48.0,0.0
user_3436,929,870,0,China,43,1505319115,552.752,519.495,advanced,1270979056,1.0,1.0,4.0,72.0,0.0
user_3437,34,34,0,None,1,1505581874,329.12800000000004,194.38099999999997,beginner,1375951879,1.0,1.0,5.0,23.0,0.0
user_3438,201,181,0,Georgia,8,1505498794,315.94,220.757,beginner,1475214037,2.0,1.0,6.0,42.0,0.0
user_3439,631,607,-3,Bangladesh,57,1505586704,330.56199999999995,303.039,beginner,1434040893,2.0,1.0,6.0,48.0,0.0
user_344,249,218,0,None,24,1504978614,624.427,585.722,advanced,1457005705,1.0,1.0,5.0,55.0,0.0
user_3440,155,132,0,United States,25,1505582559,398.796,386.755,intermediate,1457321288,1.0,1.0,6.0,60.0,0.0
user_3441,19,12,0,Kyrgyzstan,6,1489244225,359.23199999999997,297.592,beginner,1480955922,1.0,1.0,6.0,10.0,0.0
user_3442,470,428,-6,None,5,1504098540,306.193,279.243,beginner,1449246434,2.0,1.0,5.0,73.0,0.0
user_3443,192,165,0,None,7,1505562804,352.351,307.626,beginner,1458659544,1.5,1.0,5.0,50.0,0.0
user_3444,400,364,12,United States,42,1505459191,475.917,463.876,advanced,1400361602,1.0,1.0,4.0,63.0,0.0
user_3445,23,17,0,None,11,1504548967,357.225,343.75,intermediate,1451728710,1.0,1.0,2.0,11.0,0.0
user_3446,19,13,0,None,0,1499097441,304.186,186.067,beginner,1482178115,2.0,1.0,6.0,9.0,0.0
user_3447,2271,2263,53,Vietnam,337,1505562948,633.888,633.888,expert,1431443627,2.0,1.0,6.0,49.0,0.0
user_3448,38,32,0,Netherlands,1,1496665986,431.19300000000004,431.19300000000004,intermediate,1477755707,1.0,1.0,4.0,21.0,0.0
user_3449,556,489,2,Romania,36,1505334517,498.853,399.369,intermediate,1398924340,2.0,1.0,6.0,62.0,0.0
user_345,38,24,0,Poland,4,1504605284,307.339,291.858,beginner,1473702492,1.0,1.0,4.0,21.0,0.0
user_3450,1282,1234,26,Vietnam,71,1505557283,457.282,429.186,intermediate,1446278968,2.0,1.0,6.0,57.0,0.0
user_3451,134,109,0,Vietnam,12,1505565853,361.81199999999995,341.74300000000005,intermediate,1479624656,2.0,1.0,5.0,53.0,0.0
user_3452,132,123,0,India,12,1502375434,344.61,292.431,beginner,1425255743,1.0,1.0,6.0,56.0,0.0
user_3453,34,24,0,None,9,1504976808,332.856,332.856,intermediate,1306572769,1.0,1.0,6.0,20.0,0.0
user_3454,591,530,0,None,14,1504893524,473.911,424.025,intermediate,1310499247,1.0,1.0,6.0,47.0,0.0
user_3455,398,360,0,United States,19,1498860367,448.968,398.222,intermediate,1378051458,2.0,1.0,4.0,54.0,0.0
user_3456,106,89,0,None,12,1504717497,317.087,303.32599999999996,beginner,1468507345,1.0,1.0,6.0,63.0,0.0
user_3457,132,86,0,Thailand,6,1505410278,389.335,348.911,intermediate,1479255898,1.0,1.0,6.0,29.0,0.0
user_3458,1193,1159,34,United States,115,1505461215,655.39,582.2819999999999,advanced,1264780036,1.0,1.0,6.0,77.0,0.0
user_3459,517,472,0,Bangladesh,51,1505542595,307.339,236.525,beginner,1452334631,2.0,1.0,6.0,60.0,0.0
user_346,455,441,0,China,35,1505559127,453.842,453.842,intermediate,1468032334,1.0,1.0,6.0,62.0,0.0
user_3460,33,20,0,None,0,1489244747,307.339,234.232,beginner,1465395292,2.0,1.0,5.0,15.0,0.0
user_3461,1786,1701,6,Peru,180,1505100251,476.491,476.491,advanced,1326486683,1.0,1.0,4.0,81.0,0.0
user_3462,110,100,0,Poland,7,1496081067,502.86699999999996,492.833,advanced,1387375497,1.0,1.0,6.0,68.0,0.0
user_3463,457,421,1,Bangladesh,30,1505595074,312.21299999999997,256.594,beginner,1467227576,1.0,1.0,5.0,69.0,0.0
user_3464,101,85,0,Bangladesh,16,1497199921,305.33299999999997,112.385,beginner,1453386063,1.0,1.0,4.0,63.0,0.0
user_3465,33,27,0,None,0,1487418472,315.654,300.745,beginner,1481031633,2.0,1.0,4.0,17.0,0.0
user_3466,113,83,6,Russia,4,1505051795,378.44,378.44,intermediate,1475745151,1.0,1.0,6.0,35.0,0.0
user_3467,21,15,0,Cuba,10,1495573072,317.947,294.151,beginner,1433162376,1.5,1.0,4.0,10.0,0.0
user_3468,251,202,4,Russia,8,1505572726,401.376,388.76099999999997,intermediate,1470729008,2.0,1.0,6.0,34.0,0.0
user_3469,852,801,17,Iran,43,1505567420,402.81,369.839,intermediate,1473309515,2.0,1.0,6.0,28.0,0.0
user_347,367,300,15,Russia,117,1504349849,619.839,564.507,advanced,1275034558,1.0,1.0,4.0,50.0,0.0
user_3470,2,0,0,None,0,1485963006,304.186,304.186,beginner,1483889758,1.45,1.01,4.98,44.01,0.0
user_3471,132,107,0,None,10,1492118801,322.248,280.96299999999997,beginner,1411054050,1.0,1.0,6.0,47.0,0.0
user_3472,23,19,0,Brazil,2,1490033996,307.626,302.17900000000003,beginner,1483538139,1.0,1.0,3.0,14.0,0.0
user_3473,1387,1330,116,India,2014,1505579086,666.8580000000001,619.266,expert,1409048770,2.0,1.0,6.0,39.0,0.0
user_3474,4,3,0,None,0,1499880037,313.073,295.01099999999997,beginner,1484146900,1.0,1.0,1.0,2.0,0.0
user_3475,638,598,-11,Bangladesh,37,1505480621,354.644,312.5,intermediate,1415721869,1.5,1.0,6.0,54.0,0.0
user_3476,27,17,0,India,0,1505581696,317.947,256.594,beginner,1480444274,2.0,1.0,6.0,9.0,0.0
user_3477,141,136,0,China,47,1505581900,533.544,504.587,advanced,1406444590,2.0,1.0,6.0,45.0,0.0
user_3478,79,67,0,None,1,1504866503,324.541,260.034,beginner,1443190562,2.0,1.0,6.0,44.0,0.0
user_3479,9,4,0,None,0,1494177369,315.08,283.257,beginner,1462463901,1.0,1.0,1.0,3.0,0.0
user_348,91,77,0,None,4,1504873433,333.716,279.817,beginner,1468936220,2.0,1.0,4.0,37.0,0.0
user_3480,206,164,0,None,43,1504738222,306.47900000000004,270.92900000000003,beginner,1445258135,2.0,1.0,6.0,48.0,0.0
user_3481,12,8,0,None,0,1489838335,328.555,323.968,intermediate,1385150343,1.0,1.0,2.0,7.0,0.0
user_3482,207,170,13,India,34,1505583158,359.23199999999997,335.436,intermediate,1430930234,1.0,1.0,4.0,57.0,0.0
user_3483,79,66,0,None,19,1505068368,380.44699999999995,365.25199999999995,intermediate,1471671728,1.5,1.0,4.0,46.0,0.0
user_3484,709,636,0,Kazakhstan,52,1505548182,375.86,280.677,beginner,1371995212,2.0,1.0,6.0,36.0,0.0
user_3485,465,445,1,Belarus,18,1505564186,399.083,377.00699999999995,intermediate,1373376728,1.0,1.0,6.0,43.0,0.0
user_3486,261,232,0,India,70,1504887207,343.75,268.922,beginner,1439040472,1.0,1.0,4.0,61.0,0.0
user_3487,1062,928,8,Uzbekistan,112,1505490749,480.791,480.791,advanced,1400177208,1.0,1.0,6.0,39.0,0.0
user_3488,97,68,0,None,2,1505563266,305.906,133.888,beginner,1445597188,2.0,1.0,6.0,26.0,0.0
user_3489,217,189,0,China,6,1505583846,392.202,382.454,intermediate,1477767199,1.0,1.0,6.0,56.0,0.0
user_349,416,384,39,India,160,1505553818,480.791,477.63800000000003,advanced,1422345761,1.5,1.0,6.0,58.0,0.0
user_3490,352,331,0,India,47,1503899906,319.954,318.23400000000004,intermediate,1428433533,1.0,1.0,4.0,79.0,0.0
user_3491,51,40,-3,India,10,1499952344,328.26800000000003,309.633,beginner,1455352662,1.0,1.0,6.0,32.0,0.0
user_3492,284,256,0,Russia,37,1505413384,504.587,487.67199999999997,advanced,1421917993,2.0,1.0,6.0,44.0,0.0
user_3493,361,319,71,India,309,1505563890,431.47900000000004,388.18800000000005,intermediate,1440162836,2.0,1.0,6.0,32.0,0.0
user_3494,371,339,0,Ukraine,26,1504991491,340.596,297.592,beginner,1420453535,3.0,1.0,6.0,27.0,0.0
user_3495,553,542,115,Russia,112,1505575655,601.491,562.7869999999999,advanced,1367752503,1.0,1.0,4.0,44.0,0.0
user_3496,181,163,-1,None,21,1502822172,478.49800000000005,395.356,intermediate,1461508100,2.0,1.0,5.0,40.0,0.0
user_3497,235,192,2,Croatia,50,1505592567,510.608,473.337,advanced,1415298543,1.0,1.0,6.0,29.0,0.0
user_3498,525,466,0,None,1,1505584305,309.633,260.034,beginner,1439802570,2.0,1.0,6.0,65.0,0.0
user_3499,88,63,0,None,0,1504968025,307.626,231.65099999999998,beginner,1475235840,1.0,1.0,3.0,46.0,0.0
user_35,81,57,0,None,0,1505069859,314.79400000000004,283.83,beginner,1417613056,1.0,1.0,3.0,40.0,0.0
user_350,29,26,0,None,3,1498362664,304.186,304.186,beginner,1460120023,1.0,1.0,2.0,17.0,0.0
user_3500,80,67,0,India,7,1504556681,324.541,324.541,intermediate,1471894470,1.0,1.0,4.0,48.0,0.0
user_3501,24,22,0,Japan,0,1497716315,431.47900000000004,394.782,intermediate,1355030027,1.0,1.0,2.0,14.0,0.0
user_3502,84,61,0,India,0,1504663857,307.626,242.833,beginner,1477790947,1.0,1.0,4.0,40.0,0.0
user_3503,405,382,3,India,12,1505568821,387.615,360.092,intermediate,1422347140,2.0,1.0,6.0,46.0,0.0
user_3504,41,32,0,None,1,1504716656,313.647,305.906,beginner,1454424594,1.5,1.0,3.0,24.0,0.0
user_3505,150,137,0,None,3,1505581858,321.961,284.97700000000003,beginner,1449736898,2.0,1.0,5.0,45.0,0.0
user_3506,107,77,0,None,0,1501774775,305.33299999999997,302.466,beginner,1476642256,1.0,1.0,3.0,57.0,0.0
user_3507,154,125,0,None,9,1505567613,386.755,385.894,intermediate,1336635723,2.0,1.0,6.0,48.0,0.0
user_3508,14,12,0,None,2,1491839608,470.18300000000005,470.18300000000005,advanced,1465921010,1.5,1.0,2.0,10.0,0.0
user_3509,398,361,0,Taiwan,7,1505581814,486.525,473.05,advanced,1470569575,2.0,1.0,6.0,42.0,0.0
user_351,126,99,0,India,14,1505564960,365.539,362.099,intermediate,1451307212,1.0,1.0,6.0,61.0,0.0
user_3510,365,357,0,China,2,1495011615,368.69300000000004,368.69300000000004,intermediate,1463111823,2.0,1.0,4.0,73.0,0.0
user_3511,195,186,2,India,52,1495187654,463.30300000000005,433.486,intermediate,1389111429,1.0,1.0,5.0,68.0,0.0
user_3512,288,237,1,None,7,1505581802,334.00199999999995,329.12800000000004,intermediate,1437802433,1.0,1.0,5.0,62.0,0.0
user_3513,129,116,0,Iran,5,1498158926,331.709,249.42700000000002,beginner,1446458075,1.0,1.0,6.0,56.0,0.0
user_3514,605,582,28,Iran,32,1505065570,381.594,336.296,intermediate,1466682910,1.0,1.0,6.0,52.0,0.0
user_3515,325,314,3,Romania,10,1505594293,439.50699999999995,401.663,intermediate,1435180373,2.0,1.0,5.0,59.0,0.0
user_3516,693,623,0,Mongolia,58,1505544788,480.791,480.791,advanced,1421671059,2.0,1.0,6.0,56.0,0.0
user_3517,184,153,0,India,5,1505571222,354.358,341.17,intermediate,1457026474,1.0,1.0,5.0,61.0,0.0
user_3518,823,724,0,Ukraine,88,1505506233,612.099,612.099,expert,1281961523,2.0,1.0,6.0,46.0,0.0
user_3519,1021,937,0,Taiwan,62,1505515463,628.44,620.413,expert,1320998376,1.0,1.0,6.0,78.0,0.0
user_352,45,35,0,Vietnam,4,1504325354,307.339,249.14,beginner,1483088973,2.0,1.0,5.0,31.0,0.0
user_3520,300,246,0,Vietnam,47,1505146398,461.009,432.339,intermediate,1350470350,1.0,1.0,5.0,41.0,0.0
user_3521,33,27,0,None,1,1499795534,313.073,295.298,beginner,1464183003,2.0,1.0,4.0,20.0,0.0
user_3522,448,409,0,Taiwan,96,1499490287,560.493,498.56699999999995,advanced,1288017451,1.0,1.0,5.0,76.0,0.0
user_3523,490,461,0,India,70,1505561064,340.31,329.415,intermediate,1469943269,1.5,1.0,6.0,62.0,0.0
user_3524,84,53,0,None,2,1499999740,310.493,234.232,beginner,1470918720,1.0,1.0,5.0,33.0,0.0
user_3525,777,731,0,None,8,1497093335,364.392,342.603,intermediate,1449112715,1.0,1.0,5.0,68.0,0.0
user_3526,57,37,0,Estonia,5,1504436263,325.115,277.81,beginner,1431899570,1.0,1.0,4.0,27.0,0.0
user_3527,173,152,0,Bangladesh,32,1505581821,346.33,308.77299999999997,beginner,1483707649,1.0,1.0,6.0,50.0,0.0
user_3528,387,369,0,India,55,1499024141,378.727,378.727,intermediate,1412852966,1.0,1.0,6.0,54.0,0.0
user_3529,123,102,0,Bangladesh,3,1503376577,308.77299999999997,142.489,beginner,1476709581,1.0,1.0,6.0,58.0,0.0
user_353,213,185,15,India,77,1505566255,472.477,441.227,intermediate,1445241386,2.0,1.0,6.0,36.0,0.0
user_3530,281,273,0,Bangladesh,63,1505510055,418.865,394.209,intermediate,1451723652,1.0,1.0,6.0,63.0,0.0
user_3531,450,433,13,Russia,17,1498413874,394.209,387.901,intermediate,1412602391,1.0,1.0,6.0,57.0,0.0
user_3532,247,202,0,None,4,1505567163,374.713,343.75,intermediate,1476770050,1.0,1.0,5.0,62.0,0.0
user_3533,11,9,0,None,2,1484618723,313.933,291.858,beginner,1481994408,1.0,1.0,2.0,5.0,0.0
user_3534,580,568,6,Bulgaria,32,1501431382,487.099,445.241,intermediate,1475244059,1.0,1.0,5.0,88.0,0.0
user_3535,235,199,0,Bangladesh,61,1505143199,315.94,212.15599999999998,beginner,1436627882,1.0,1.0,3.0,64.0,0.0
user_3536,638,585,116,Russia,191,1505559071,715.883,643.349,expert,1271365463,1.0,1.0,6.0,69.0,0.0
user_3537,1231,1175,13,Egypt,252,1503335026,442.087,375.57300000000004,intermediate,1302880600,2.0,1.0,6.0,34.0,0.0
user_3538,125,116,0,None,0,1495887799,314.79400000000004,234.232,beginner,1466798286,2.0,1.0,5.0,65.0,0.0
user_3539,72,61,0,None,6,1505581761,498.56699999999995,498.56699999999995,advanced,1470119600,1.0,1.0,4.0,38.0,0.0
user_354,162,135,4,None,19,1503066579,342.89,267.775,beginner,1473947736,2.0,1.0,6.0,49.0,0.0
user_3540,672,571,0,Cuba,82,1505511861,464.45,464.45,advanced,1352951238,1.0,1.0,6.0,57.0,0.0
user_3541,866,794,3,Egypt,413,1505544352,417.144,381.30699999999996,intermediate,1386763894,2.0,1.0,6.0,47.0,0.0
user_3542,24,18,0,None,0,1505539579,338.589,243.979,beginner,1454367232,1.0,1.0,3.0,13.0,0.0
user_3543,896,879,17,Russia,248,1505403207,801.319,801.319,expert,1352570682,1.0,1.0,4.0,83.0,0.0
user_3544,2,0,0,None,0,1484299262,304.186,304.186,beginner,1484234246,1.45,1.01,4.98,44.01,0.0
user_3545,312,258,35,Ukraine,91,1505562322,465.023,444.094,intermediate,1305034284,1.0,1.0,5.0,90.0,0.0
user_3546,68,65,1,None,0,1505073572,412.55699999999996,392.48900000000003,intermediate,1476632223,1.0,1.0,6.0,49.0,0.0
user_3547,20,14,0,None,0,1484918133,311.067,239.679,beginner,1450863539,1.0,1.0,4.0,10.0,0.0
user_3548,213,168,0,None,38,1504402095,306.47900000000004,294.438,beginner,1445519367,1.0,1.0,6.0,37.0,0.0
user_3549,331,303,39,Bangladesh,1209,1505591588,617.259,562.7869999999999,advanced,1267674594,1.0,1.0,6.0,75.0,0.0
user_355,35,27,0,Russia,1,1500214979,351.491,328.555,intermediate,1482171593,2.0,1.0,4.0,21.0,0.0
user_3550,413,382,-4,Bangladesh,222,1505489686,382.741,382.454,intermediate,1384512742,1.0,1.0,6.0,70.0,0.0
user_3551,573,532,35,China,407,1503752553,748.28,748.28,expert,1383352212,1.0,1.0,4.0,57.0,0.0
user_3552,258,218,0,Bangladesh,23,1505548770,323.968,258.028,beginner,1454578948,1.0,1.0,6.0,55.0,0.0
user_3553,193,169,0,Russia,1,1505113264,377.86699999999996,306.47900000000004,beginner,1349446353,1.0,1.0,5.0,63.0,0.0
user_3554,284,234,-13,India,27,1505421416,356.651,306.76599999999996,beginner,1460730878,1.0,1.0,6.0,37.0,0.0
user_3555,449,400,0,India,55,1505417655,323.108,323.108,intermediate,1456500552,1.5,1.0,6.0,58.0,0.0
user_3556,64,60,0,Finland,21,1504274256,442.374,440.08,intermediate,1462445734,1.0,1.0,3.0,40.0,0.0
user_3557,234,183,-5,Bangladesh,18,1503746601,317.374,169.438,beginner,1440751295,2.0,1.0,6.0,41.0,0.0
user_3558,251,236,0,None,12,1505593446,369.839,353.211,intermediate,1445081782,2.0,1.0,6.0,46.0,0.0
user_3559,485,441,0,Taiwan,21,1505545454,597.764,597.764,advanced,1395746326,2.0,1.0,6.0,49.0,0.0
user_356,629,560,7,Egypt,74,1505553077,321.101,302.466,beginner,1435236409,2.0,1.0,6.0,37.0,0.0
user_3560,1321,1226,38,Egypt,572,1505583259,530.677,525.516,advanced,1379012463,1.0,1.0,6.0,43.0,0.0
user_3561,46,43,0,None,0,1504345462,320.814,296.158,beginner,1470063459,2.0,1.0,3.0,32.0,0.0
user_3562,833,750,0,Egypt,84,1505507015,377.29400000000004,365.82599999999996,intermediate,1414171467,1.0,1.0,6.0,70.0,0.0
user_3563,100,85,0,Peru,11,1501779789,318.23400000000004,278.67,beginner,1407800902,2.0,1.0,6.0,41.0,0.0
user_3564,48,39,-6,None,7,1499994567,399.656,399.656,intermediate,1484225591,1.0,1.0,5.0,28.0,0.0
user_3565,546,478,-4,Kazakhstan,29,1505539222,306.193,259.461,beginner,1446626229,2.0,1.0,5.0,37.0,0.0
user_3566,24,18,0,None,4,1484247907,402.81,392.202,intermediate,1421040272,1.5,1.0,4.0,14.0,0.0
user_3567,79,60,0,Indonesia,0,1505105440,303.899,177.752,beginner,1429868558,2.0,1.0,6.0,37.0,0.0
user_3568,133,118,0,None,0,1502200122,324.255,235.378,beginner,1454664414,2.0,1.0,5.0,44.0,0.0
user_3569,28,28,0,None,0,1484483511,313.073,305.046,beginner,1389328438,1.0,1.0,3.0,19.0,0.0
user_357,152,139,-7,India,13,1484511551,353.211,353.211,intermediate,1463542320,2.0,1.0,6.0,39.0,0.0
user_3570,82,71,0,None,2,1501517312,310.493,243.11900000000003,beginner,1439470265,2.0,1.0,4.0,49.0,0.0
user_3571,876,794,0,None,22,1505563890,510.32099999999997,451.548,intermediate,1394629563,1.0,1.0,4.0,64.0,0.0
user_358,83,75,0,India,23,1499072740,332.856,315.654,intermediate,1439382928,1.0,1.0,6.0,52.0,0.0
user_359,387,329,27,Egypt,59,1505564027,306.76599999999996,249.42700000000002,beginner,1450705145,3.0,1.0,6.0,15.0,0.0
user_36,77,60,0,Bangladesh,19,1505460689,305.33299999999997,182.62599999999998,beginner,1472157299,1.0,1.0,5.0,44.0,0.0
user_360,15,11,0,South Korea,4,1504950319,335.722,305.33299999999997,beginner,1445086203,1.0,1.0,3.0,8.0,0.0
user_361,224,208,0,India,15,1504636093,319.954,234.232,beginner,1470407007,1.0,1.0,5.0,71.0,0.0
user_362,1481,1289,0,Kazakhstan,230,1505314220,488.532,422.305,intermediate,1347624912,1.0,1.0,6.0,58.0,0.0
user_363,92,61,0,None,17,1503148425,331.135,325.975,intermediate,1441886842,1.0,1.0,5.0,43.0,0.0
user_364,447,427,-4,India,36,1505478587,394.782,394.782,intermediate,1420996644,2.0,1.0,6.0,31.0,0.0
user_365,16,8,0,None,0,1501007665,309.92,252.86700000000002,beginner,1482073593,2.0,1.0,2.0,5.0,0.0
user_366,135,111,0,None,2,1505563631,315.367,190.08,beginner,1456248424,2.0,1.0,6.0,33.0,0.0
user_367,186,127,0,Bangladesh,23,1503117668,314.22,202.122,beginner,1427783380,1.0,1.0,4.0,36.0,0.0
user_368,318,283,0,Vietnam,30,1505564018,472.477,472.477,advanced,1468207854,2.0,1.0,6.0,37.0,0.0
user_369,208,189,0,None,15,1504283751,504.3,407.68300000000005,intermediate,1377959498,1.0,1.0,4.0,48.0,0.0
user_37,243,193,0,Belarus,26,1505549326,314.79400000000004,186.64,beginner,1385738132,2.0,1.0,6.0,67.0,0.0
user_370,236,211,0,India,48,1505461868,390.76800000000003,390.76800000000003,intermediate,1438791656,2.0,1.0,6.0,51.0,0.0
user_371,8,7,0,None,9,1498045728,364.106,364.106,intermediate,1481993390,2.0,1.0,3.0,6.0,0.025000000000000133
user_372,62,49,3,None,1,1498474802,347.477,347.477,intermediate,1471873215,1.0,1.0,2.0,27.0,0.0
user_373,749,682,0,Georgia,87,1504686552,459.00199999999995,437.5,intermediate,1316785982,1.0,1.0,6.0,50.0,0.0
user_374,150,136,0,Georgia,71,1499900942,458.42900000000003,458.42900000000003,advanced,1314604890,2.0,1.0,6.0,37.0,0.0
user_375,1114,984,9,Uzbekistan,102,1505546803,438.647,427.17900000000003,intermediate,1429386587,1.0,1.0,6.0,56.0,0.0
user_376,331,312,2,India,74,1505239283,460.436,460.436,advanced,1408722227,1.0,1.0,6.0,36.0,0.0
user_377,119,113,-3,None,49,1505398384,463.30300000000005,435.78,intermediate,1461147666,1.0,1.0,4.0,71.0,0.0
user_378,24,22,0,None,4,1500839513,304.186,280.677,beginner,1483444235,2.0,1.0,3.0,14.0,0.0
user_379,47,41,0,India,4,1505422422,325.401,283.54400000000004,beginner,1469271748,2.0,1.0,3.0,31.0,0.0
user_38,1167,962,-1,Russia,41,1505561533,453.555,444.381,intermediate,1425564961,2.0,1.0,6.0,44.0,0.0
user_380,551,500,1,Vietnam,44,1505552933,481.07800000000003,481.07800000000003,advanced,1444663353,1.0,1.0,6.0,58.0,0.0
user_381,42,39,-2,Russia,2,1492959607,532.11,500.0,advanced,1483723500,1.0,1.0,6.0,27.0,0.0
user_382,80,66,0,None,0,1505543277,304.186,225.63099999999997,beginner,1483767949,2.0,1.0,6.0,29.0,0.0
user_383,22,18,0,Iran,4,1489817969,321.67400000000004,287.844,beginner,1478614386,1.5,1.0,5.0,12.0,0.0
user_384,28,19,0,Russia,5,1502825540,333.42900000000003,298.73900000000003,beginner,1479972607,1.0,1.0,4.0,14.0,0.0
